GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P
ENSG00000273759,20,61559973,61560649,6,4,46097,1.7644,0.038836
ENSG00000101193,20,61569471,61579827,20,7,46122,1.6321,0.051326
ENSG00000101194,20,61583999,61600937,72,28,46350,-0.44078,0.67031
ENSG00000125533,20,61637279,61638387,92,22,46054,0.3244,0.37282
ENSG00000272259,20,61640735,61716423,142,30,46182,0.55839,0.28829
ENSG00000125514,20,61665569,61668380,76,12,46335,-0.0080851,0.50323
ENSG00000237119,20,61669363,61685215,77,20,46350,-0.25701,0.60141
ENSG00000231133,20,61726845,61733671,113,21,46278,-0.50723,0.694
ENSG00000225978,20,61733557,61735738,143,25,46184,-1.199,0.88474
ENSG00000260416,20,61758847,61760811,44,16,46032,0.5143,0.30352
ENSG00000231977,20,61798149,61812255,197,32,46188,0.040976,0.48366
ENSG00000207598,20,61809852,61809938,21,5,46350,-0.27021,0.6065
ENSG00000149658,20,61826781,61847586,53,14,46284,-0.67953,0.7516
ENSG00000273821,20,61849393,61849854,58,10,46187,0.48132,0.31514
ENSG00000101197,20,61867235,61871859,177,36,46305,0.91379,0.18041
ENSG00000266463,20,61870131,61870194,16,4,46207,0.64182,0.2605
ENSG00000101198,20,61872136,61904046,166,46,46286,2.2173,0.013301
ENSG00000275620,20,61885330,61892967,50,11,46350,0.70466,0.24051
ENSG00000101199,20,61904137,61921145,75,15,46305,0.21256,0.41584
ENSG00000266104,20,61918160,61918218,9,2,46350,-0.82783,0.79612
ENSG00000101203,20,61924538,61966203,242,54,46189,0.82974,0.20334
ENSG00000222439,20,61968691,61968801,4,2,46350,0.34298,0.36581
ENSG00000101204,20,61974575,61992748,224,39,46164,-0.39281,0.65277
ENSG00000203900,20,61991340,62002529,20,7,45716,-0.49071,0.68818
ENSG00000075043,20,62031563,62104030,278,50,46246,2.8423,0.0022394
ENSG00000280936,20,62053622,62055908,18,5,46350,0.26712,0.39469
ENSG00000226390,20,62079404,62080682,47,11,46112,-0.93881,0.82608
ENSG00000101210,20,62119366,62130668,195,26,46269,-0.16377,0.56504
ENSG00000230226,20,62133640,62136464,23,7,46350,0.83871,0.20082
ENSG00000125534,20,62152077,62153559,10,4,46350,-0.62182,0.73297
ENSG00000101213,20,62159354,62168723,184,42,46222,0.36066,0.35918
ENSG00000125508,20,62172163,62178857,48,16,46175,0.83736,0.2012
ENSG00000275812,20,62174764,62175091,11,3,46350,-0.99681,0.84057
ENSG00000125531,20,62184373,62188061,38,10,46201,1.4796,0.069493
ENSG00000130589,20,62189439,62203808,203,48,45965,1.3484,0.088761
ENSG00000101216,20,62218955,62258394,220,32,46288,2.1211,0.016957
ENSG00000232442,20,62258580,62260177,72,11,46284,1.3488,0.088694
ENSG00000197457,20,62271058,62284780,52,13,46044,2.4595,0.0069557
ENSG00000258366,20,62289163,62327606,30,9,46024,2.1629,0.015273
ENSG00000026036,20,62290756,62330037,124,20,46181,0.65511,0.2562
ENSG00000243509,20,62328021,62330037,13,4,44846,1.6996,0.0446
ENSG00000101246,20,62329995,62339377,8,3,46350,1.3097,0.09514
ENSG00000197114,20,62338817,62367494,34,9,46350,1.0136,0.15539
ENSG00000273154,20,62340216,62370456,6,2,46350,1.1737,0.12025
ENSG00000274501,20,62361424,62361729,11,2,46350,1.1252,0.13026
ENSG00000203896,20,62367995,62370456,7,2,46350,1.2706,0.10193
ENSG00000273047,20,62369623,62371751,7,2,46350,1.2308,0.10919
ENSG00000125520,20,62371214,62374858,12,3,46350,1.3432,0.089605
ENSG00000130584,20,62375019,62462597,165,39,46219,-0.75149,0.77382
ENSG00000229299,20,62376042,62377311,9,5,46350,1.8725,0.030569
ENSG00000231208,20,62439429,62447874,33,4,46350,-0.4905,0.68811
ENSG00000279610,20,62474789,62475268,12,3,46350,-0.0029095,0.50116
ENSG00000268858,20,62492565,62495646,14,3,46350,-0.73562,0.76902
ENSG00000183260,20,62492851,62494341,10,3,46350,-0.13377,0.55321
ENSG00000101150,20,62496581,62522898,41,17,46287,1.9921,0.023178
ENSG00000101152,20,62526535,62567384,68,16,46322,1.5846,0.056534
ENSG00000199805,20,62540308,62540472,49,15,46101,2.6498,0.0040269
ENSG00000216141,20,62550834,62550950,13,3,46234,1.0282,0.15192
ENSG00000216195,20,62551085,62551201,15,3,46249,1.0964,0.13645
ENSG00000198276,20,62571182,62587768,11,3,45835,0.43314,0.33246
ENSG00000207554,20,62573984,62574079,2,1,46350,1.1379,0.12758
ENSG00000280213,20,62584737,62588338,10,4,45783,1.7049,0.04411
ENSG00000267848,20,62585007,62585495,1,1,46350,0.84448,0.1992
ENSG00000196700,20,62588055,62601218,20,6,45113,1.3533,0.087986
ENSG00000130590,20,62605466,62610995,14,3,46350,0.074251,0.47041
ENSG00000101161,20,62612488,62664453,13,5,45830,0.40669,0.34212
ENSG00000196421,20,62667528,62670354,5,2,46350,0.47353,0.31792
ENSG00000203883,20,62678935,62680994,7,3,46350,-1.0407,0.851
ENSG00000237371,20,62688156,62688437,12,4,45141,1.0518,0.14645
ENSG00000171703,20,62688646,62703699,50,16,45847,1.3564,0.08749
ENSG00000171700,20,62704534,62711341,9,4,44815,1.476,0.069976
ENSG00000125510,20,62711526,62731996,24,7,45774,1.3341,0.091092
ENSG00000171695,20,62714733,62715712,5,2,46350,0.94982,0.1711
ENSG00000125522,20,62737173,62738524,8,3,46350,2.444,0.0072625
ENSG00000196132,20,62783144,62873606,156,33,46229,-0.71193,0.76175
ENSG00000203880,20,62887048,62919174,12,3,46350,0.11988,0.45229
ENSG00000278171,20,62909659,62909914,6,2,46350,0.64727,0.25873
ENSG00000229306,21,14371997,14389013,53,11,46092,-0.95153,0.82933
ENSG00000207097,21,14419904,14420010,73,9,46350,-0.084226,0.53356
ENSG00000168122,21,14467626,14486111,43,7,46336,-1.3186,0.90635
ENSG00000280108,21,14677473,14687265,71,6,46290,-0.2926,0.61509
ENSG00000185390,21,14721586,14722969,401,61,46266,-1.5619,0.94084
ENSG00000256715,21,14741931,14745386,103,17,46273,-1.0729,0.85834
ENSG00000175302,21,14756570,14800094,889,83,46283,-1.2499,0.89432
ENSG00000266211,21,14778705,14778781,17,5,46350,-0.29581,0.61631
ENSG00000226930,21,14815694,14861497,167,30,46346,-1.0317,0.84889
ENSG00000219280,21,14848692,14849584,100,27,46241,-2.2093,0.98642
ENSG00000228184,21,14897920,14900900,24,7,46350,1.5694,0.058278
ENSG00000179381,21,14916603,14917506,35,11,46350,1.6888,0.045629
ENSG00000228159,21,14918354,14930782,35,8,46344,-1.2509,0.89452
ENSG00000218549,21,14953365,14954325,37,9,46344,-1.5169,0.93536
ENSG00000166351,21,14982179,15013906,243,39,46345,-0.85211,0.80292
ENSG00000227874,21,15038189,15039867,47,7,46012,-0.16516,0.56559
ENSG00000269011,21,15051621,15053459,43,16,46350,-1.0841,0.86085
ENSG00000273692,21,15077174,15077839,96,18,46249,-1.7013,0.95556
ENSG00000278955,21,15095878,15134632,9,3,46350,-0.80477,0.78952
ENSG00000229231,21,15134659,15136653,102,18,46095,-0.69424,0.75623
ENSG00000173231,21,15148407,15149587,84,23,46350,0.55554,0.28926
ENSG00000232797,21,15164956,15165462,12,3,46350,0.17035,0.43237
ENSG00000215562,21,15199017,15199948,37,8,46316,-0.25317,0.59993
ENSG00000234538,21,15211439,15211730,8,2,46350,-1.7606,0.96085
ENSG00000228314,21,15215454,15220685,265,50,46146,0.2442,0.40354
ENSG00000230965,21,15278281,15278809,85,14,46348,-0.18514,0.57344
ENSG00000215559,21,15281895,15352758,310,70,46211,-0.34863,0.63632
ENSG00000203616,21,15309314,15309646,191,38,46066,-1.0388,0.85055
ENSG00000223287,21,15340810,15340916,5,1,46350,0.50826,0.30564
ENSG00000183249,21,15373248,15377600,69,12,45653,-0.30535,0.61995
ENSG00000233442,21,15379455,15387201,42,14,46350,-1.2305,0.89074
ENSG00000275170,21,15391381,15393046,15,5,46350,-0.0044791,0.50179
ENSG00000224905,21,15399742,15516789,21,9,46249,-0.08544,0.53404
ENSG00000249493,21,15436646,15441408,36,11,46350,0.09324,0.46286
ENSG00000201812,21,15443192,15443307,18,6,46350,0.14223,0.44345
ENSG00000188992,21,15481134,15583212,90,17,46350,-0.20006,0.57928
ENSG00000240755,21,15515902,15516479,10,4,46137,-1.2168,0.88815
ENSG00000185272,21,15588499,15600693,73,14,46166,0.4506,0.32614
ENSG00000243064,21,15608527,15735075,126,36,46206,-0.67123,0.74896
ENSG00000155304,21,15743436,15755508,32,11,46271,0.97764,0.16413
ENSG00000155307,21,15857549,15955723,89,24,45929,0.2178,0.41379
ENSG00000223662,21,15954523,15970624,19,5,46350,-1.5575,0.94033
ENSG00000243440,21,15966041,16031142,28,7,46175,-0.50378,0.69279
ENSG00000232884,21,16119083,16126184,143,21,46242,-0.99729,0.84069
ENSG00000228600,21,16129909,16130673,46,6,46028,-0.46111,0.67764
ENSG00000226751,21,16134031,16135411,8,3,46350,-1.127,0.87013
ENSG00000225502,21,16146622,16147583,7,1,46350,0.70645,0.23995
ENSG00000235609,21,16191164,16386751,196,39,46165,-0.10665,0.54247
ENSG00000281903,21,16192020,16195630,49,17,45658,-0.056762,0.52263
ENSG00000226406,21,16201475,16202310,10,3,46350,-0.074031,0.52951
ENSG00000235277,21,16290855,16319417,19,3,46350,-1.6491,0.95044
ENSG00000180530,21,16333556,16437321,62,12,46174,0.35122,0.36271
ENSG00000229047,21,16333630,16336554,9,4,45138,-1.1819,0.88137
ENSG00000231201,21,16343791,16365175,5,3,46350,1.0818,0.13968
ENSG00000279390,21,16422510,16424700,8,3,46350,-0.56109,0.71263
ENSG00000236471,21,16439391,16440158,9,3,46350,-1.5306,0.93707
ENSG00000280082,21,16718971,16719057,9,3,45978,-0.6321,0.73634
ENSG00000229425,21,16742819,16999661,340,60,46224,-0.078991,0.53148
ENSG00000224524,21,16862849,16863086,4,1,46350,1.5991,0.054904
ENSG00000224247,21,16866251,16868443,7,4,46350,1.3181,0.09373
ENSG00000212564,21,16986602,16986708,7,3,44536,-0.28046,0.61044
ENSG00000226298,21,17066619,17068900,4,1,46350,-1.6287,0.94831
ENSG00000155313,21,17102344,17252388,6,2,46350,-0.76463,0.77776
ENSG00000234159,21,17116323,17117399,11,2,46350,-0.67489,0.75013
ENSG00000215386,21,17300616,17999716,621,88,46045,2.9985,0.0013564
ENSG00000252273,21,17407733,17407829,14,2,46350,0.050887,0.47971
ENSG00000214976,21,17466735,17467692,88,18,46323,2.132,0.016504
ENSG00000224602,21,17493630,17493964,2,1,46350,2.4814,0.0065425
ENSG00000201025,21,17657017,17657089,18,6,46071,1.0994,0.1358
ENSG00000270071,21,17664112,17680454,51,17,46350,1.2126,0.11265
ENSG00000270139,21,17789459,17791400,41,11,45918,2.726,0.0032058
ENSG00000269950,21,17947038,17954957,75,4,45864,1.4004,0.080693
ENSG00000228798,21,18003146,18013002,17,4,45734,-1.1465,0.87421
ENSG00000270093,21,18015848,18017384,20,1,46350,-1.3544,0.9122
ENSG00000239023,21,18091317,18091476,12,3,46242,0.7863,0.21585
ENSG00000237735,21,18126838,18188007,5,3,46350,1.5043,0.066249
ENSG00000232886,21,18235195,18246011,7,3,46350,1.8002,0.035915
ENSG00000225735,21,18582787,18583665,11,2,46350,2.921,0.0017445
ENSG00000278181,21,18668538,18668915,12,2,46350,1.0376,0.14974
ENSG00000252462,21,18803865,18803965,13,4,46350,-0.41998,0.66275
ENSG00000232560,21,18811208,18821503,51,8,45580,-0.24788,0.59789
ENSG00000226580,21,18872997,18873142,11,4,44958,1.4109,0.079135
ENSG00000266195,21,18878771,18879044,6,2,46350,0.70896,0.23917
ENSG00000154639,21,18884700,18965897,59,14,46290,0.5887,0.27803
ENSG00000232260,21,18890844,18891311,7,3,44378,1.7349,0.041381
ENSG00000200754,21,18899458,18899565,6,3,46350,1.9751,0.024126
ENSG00000199962,21,18949116,18949224,7,2,46350,1.05,0.14686
ENSG00000154640,21,18965971,18985265,4,2,46350,0.096312,0.46164
ENSG00000280594,21,18984062,19005517,6,3,46350,-0.16373,0.56503
ENSG00000226956,21,19031594,19032702,7,2,46350,0.31944,0.3747
ENSG00000279648,21,19077726,19079773,24,4,45910,0.57902,0.28129
ENSG00000240770,21,19135632,19164840,9,3,46350,0.23722,0.40624
ENSG00000154642,21,19161284,19191703,19,4,45557,0.64256,0.26026
ENSG00000244676,21,19165805,19183162,34,7,46350,0.70145,0.24151
ENSG00000231755,21,19207333,19257925,28,6,46350,-1.5608,0.94072
ENSG00000215369,21,19266510,19266802,73,11,45437,0.067594,0.47305
ENSG00000154645,21,19273580,19639690,92,15,45533,0.19754,0.4217
ENSG00000227330,21,19394687,19487222,13,3,45776,0.72311,0.23481
ENSG00000154646,21,19641433,19775973,13,5,46350,-0.56195,0.71293
ENSG00000228708,21,19849676,19858917,4,2,46350,-0.71689,0.76328
ENSG00000224141,21,19933583,20132321,38,4,46184,0.47314,0.31806
ENSG00000230233,21,19986749,20022678,10,2,43780,1.3301,0.091749
ENSG00000265841,21,20058408,20058482,10,5,46350,-0.24429,0.5965
ENSG00000221041,21,20076689,20076772,1,1,46350,1.3663,0.08592
ENSG00000198618,21,20230097,20230594,25,6,46256,0.87804,0.18996
ENSG00000279156,21,20289531,20289747,7,3,46182,1.6518,0.049288
ENSG00000232193,21,20290252,20308177,11,4,45057,0.67101,0.25111
ENSG00000226204,21,20325582,20339376,22,3,46350,0.85682,0.19577
ENSG00000235965,21,20418629,20420003,12,3,46350,0.33255,0.36974
ENSG00000229289,21,20502841,20506741,13,3,45967,-0.065062,0.52594
ENSG00000226818,21,20616860,20618709,11,3,46350,0.23998,0.40517
ENSG00000231620,21,20673930,20676056,5,3,46350,0.85803,0.19544
ENSG00000212609,21,20717465,20717629,4,2,46350,-1.3492,0.91137
ENSG00000230198,21,20966155,20966422,16,2,46350,-0.69552,0.75664
ENSG00000271486,21,20993009,20993859,5,3,46005,-0.56444,0.71377
ENSG00000229336,21,21112023,21112464,6,2,46350,-0.99487,0.8401
ENSG00000215353,21,21131673,21132442,48,9,46350,-0.70162,0.75854
ENSG00000233480,21,21265593,21272069,12,5,46350,1.0584,0.14493
ENSG00000233236,21,21629065,21631133,11,3,46350,-0.61501,0.73073
ENSG00000251851,21,21728060,21728164,10,2,46064,1.9847,0.023591
ENSG00000252963,21,21728965,21729208,10,2,46064,1.9847,0.023591
ENSG00000233676,21,21760646,21761157,36,13,46350,1.266,0.10276
ENSG00000234439,21,21797261,21798518,43,8,46243,0.31816,0.37518
ENSG00000233206,21,21802755,21803074,43,16,46350,-1.4919,0.93213
ENSG00000276738,21,21970266,21970476,7,2,45044,1.1964,0.11577
ENSG00000224924,21,22114908,22175534,128,28,46131,-0.88744,0.81258
ENSG00000215351,21,22200445,22200940,7,3,46350,1.8095,0.035184
ENSG00000154654,21,22370633,22915650,27,16,45363,0.29054,0.3857
ENSG00000226771,21,22595616,22599150,7,4,46350,-0.73455,0.76869
ENSG00000221210,21,22770068,22770146,1,1,46350,-1.1349,0.8718
ENSG00000234730,21,22939084,22987758,8,3,46350,0.89588,0.18516
ENSG00000237527,21,23027359,23058649,13,4,46350,-0.34823,0.63617
ENSG00000238265,21,23095613,23109639,11,5,46350,1.2828,0.099778
ENSG00000233997,21,23119293,23169735,17,5,46350,-0.06102,0.52433
ENSG00000227075,21,23305635,23348000,13,5,46096,2.2914,0.010971
ENSG00000233215,21,23381263,23470778,37,7,46350,1.3049,0.095958
ENSG00000184856,21,23470936,23488847,11,4,46350,0.12194,0.45147
ENSG00000234340,21,23507018,23508403,13,5,46350,0.14148,0.44374
ENSG00000231136,21,23526270,23526619,46,11,45238,-0.48729,0.68697
ENSG00000202339,21,23577511,23577651,4,2,46350,-0.22945,0.59074
ENSG00000226043,21,23582258,23793139,3,2,46350,-0.45294,0.6747
ENSG00000223488,21,23808610,23810669,8,2,46350,0.068814,0.47257
ENSG00000234034,21,23872924,23892377,10,3,45317,0.50635,0.3063
ENSG00000263796,21,24052992,24053286,1,1,46350,-0.22729,0.5899
ENSG00000225906,21,24254903,24256321,7,3,46350,0.89631,0.18504
ENSG00000230972,21,24437813,24503528,20,7,46350,-0.80425,0.78937
ENSG00000219368,21,24462350,24464153,15,6,46350,-1.0575,0.85485
ENSG00000231058,21,24473545,24475396,20,7,46350,-0.74866,0.77297
ENSG00000223078,21,24654058,24654231,6,2,46350,0.181,0.42818
ENSG00000228592,21,24733426,24757182,11,4,46350,-2.2718,0.98845
ENSG00000223822,21,24762579,24763317,5,2,46350,-0.83799,0.79898
ENSG00000237569,21,24779978,24781448,11,3,46350,0.25498,0.39937
ENSG00000199698,21,24804501,24804602,60,7,46251,-1.5175,0.93543
ENSG00000227716,21,24849960,24863043,7,3,45787,-0.26557,0.60471
ENSG00000231986,21,25261114,25262857,4,1,46350,0.1576,0.43739
ENSG00000235564,21,25333220,25339588,16,4,46292,0.04444,0.48228
ENSG00000226996,21,25415572,25422601,15,3,46350,1.8992,0.028769
ENSG00000224018,21,25527484,25560655,15,4,44787,0.38619,0.34968
ENSG00000224832,21,25676863,25693690,83,10,46350,-1.2223,0.8892
ENSG00000237484,21,25801054,25920256,29,10,46188,-1.5781,0.94273
ENSG00000226983,21,26212864,26430059,17,6,46281,-0.36977,0.64422
ENSG00000227090,21,26258990,26275070,42,5,46350,0.21218,0.41598
ENSG00000230379,21,26310745,26365129,30,8,46152,0.47377,0.31783
ENSG00000237444,21,26403318,26403842,5,2,46350,-1.3512,0.91169
ENSG00000244278,21,26427848,26442219,3,2,44486,-1.5068,0.93407
ENSG00000232512,21,26467335,26475983,10,5,46350,-0.71657,0.76318
ENSG00000223870,21,26499782,26507561,2,1,46350,0.88259,0.18873
ENSG00000222042,21,26541745,26706139,7,2,46350,-0.20317,0.5805
ENSG00000238627,21,26574521,26574629,10,3,46350,0.50557,0.30658
ENSG00000213885,21,26734135,26734745,7,2,46350,-0.39696,0.6543
ENSG00000279534,21,26744141,26744357,7,2,46350,0.84194,0.19991
ENSG00000185433,21,26758133,26804013,13,6,45899,-1.4199,0.92218
ENSG00000229962,21,26887785,26890650,8,3,46350,-0.042654,0.51701
ENSG00000234883,21,26934221,26947480,42,9,46350,-0.13285,0.55284
ENSG00000260583,21,26955082,26955638,8,3,46350,-0.38594,0.65023
ENSG00000154719,21,26957968,26979829,22,6,46061,-0.29596,0.61637
ENSG00000154721,21,27011584,27089874,99,17,46150,0.10474,0.45829
ENSG00000237731,21,27015801,27016528,7,3,46182,-0.15133,0.56014
ENSG00000227054,21,27064492,27064866,6,2,46350,-0.075107,0.52994
ENSG00000154723,21,27088815,27107984,43,12,45858,1.086,0.13875
ENSG00000154727,21,27106881,27144771,149,38,46095,0.79143,0.21435
ENSG00000235514,21,27135249,27135644,4,2,46350,-0.75436,0.77468
ENSG00000142192,21,27252861,27543446,314,40,46198,-0.52112,0.69886
ENSG00000233783,21,27301066,27315001,16,5,46350,-0.99497,0.84012
ENSG00000251972,21,27315359,27315460,5,3,46350,-1.6917,0.95465
ENSG00000224541,21,27530409,27548142,129,27,46303,-1.4375,0.92471
ENSG00000273492,21,27543189,27589700,77,10,46335,-0.59894,0.72539
ENSG00000206802,21,27563026,27563132,6,3,45972,-0.86942,0.80769
ENSG00000229025,21,27722099,27722953,18,4,46061,0.69875,0.24235
ENSG00000232692,21,27750871,27844017,40,18,46111,-0.70939,0.76096
ENSG00000197934,21,27765954,27941571,70,12,46315,-0.23235,0.59187
ENSG00000273115,21,27832222,27832533,8,2,46350,1.0725,0.14175
ENSG00000166265,21,27838528,27945603,20,7,46294,0.71862,0.23619
ENSG00000154734,21,28208066,28217728,316,16,46280,1.7954,0.036292
ENSG00000223563,21,28261695,28312061,224,45,46028,-0.074782,0.52981
ENSG00000154736,21,28290231,28338832,69,17,46302,-0.84361,0.80056
ENSG00000266133,21,28326280,28326362,10,3,46350,-0.038114,0.5152
ENSG00000215326,21,28515663,28516268,37,10,46043,-1.1226,0.8692
ENSG00000231236,21,28731204,28820898,78,16,46350,-0.60195,0.7264
ENSG00000236332,21,28733483,28768106,66,10,46350,-0.80174,0.78865
ENSG00000233300,21,28739333,28740266,17,1,46350,0.098034,0.46095
ENSG00000217026,21,28792699,28793342,5,2,46350,1.0505,0.14674
ENSG00000219592,21,28864437,28864580,8,3,46350,0.015212,0.49393
ENSG00000234052,21,29011012,29025810,110,17,46052,-0.28982,0.61402
ENSG00000225298,21,29094698,29123552,123,18,46164,-1.2429,0.89305
ENSG00000234083,21,29327240,29357614,395,58,46310,0.44428,0.32842
ENSG00000178457,21,29385682,29395552,174,41,46172,0.032367,0.48709
ENSG00000232079,21,29420723,29509930,476,59,46297,-0.65763,0.74461
ENSG00000236532,21,29488413,29600986,56,10,46350,0.051478,0.47947
ENSG00000232855,21,29811667,30047170,81,28,46138,-0.72295,0.76515
ENSG00000226935,21,29911640,29912677,45,10,46350,-0.35043,0.63699
ENSG00000251894,21,30115530,30115613,55,15,46350,-0.74445,0.7717
ENSG00000156239,21,30244513,30257693,72,13,46289,-0.29505,0.61602
ENSG00000215005,21,30259602,30261594,10,3,46350,-0.58687,0.72136
ENSG00000215317,21,30274101,30276019,43,5,46350,-0.30327,0.61916
ENSG00000198862,21,30300466,30365277,15,6,45836,-0.48653,0.6867
ENSG00000176054,21,30369934,30370354,6,3,46350,-0.26306,0.60375
ENSG00000156253,21,30376705,30391699,12,4,46350,0.25422,0.39966
ENSG00000273254,21,30396576,30397211,4,2,46350,-0.60874,0.72865
ENSG00000156256,21,30396950,30426809,5,3,46350,0.28486,0.38788
ENSG00000156261,21,30428643,30446118,9,3,46104,-0.6975,0.75726
ENSG00000231125,21,30430394,30432416,4,2,46350,-0.06394,0.52549
ENSG00000156265,21,30449954,30548210,104,22,46227,0.42697,0.3347
ENSG00000232687,21,30500022,30500509,10,3,46232,-0.13487,0.55364
ENSG00000201984,21,30511604,30511705,7,2,46350,0.34704,0.36428
ENSG00000212479,21,30552747,30552960,12,2,46350,-1.952,0.97453
ENSG00000224649,21,30554348,30560116,7,3,44648,-1.8589,0.96848
ENSG00000215533,21,30565801,30660526,61,5,46350,-0.76109,0.7767
