GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P
ENSG00000279407,19,46217645,46220639,3,2,50914,0.31433,0.37663
ENSG00000237452,19,46236509,46267792,11,5,49400,0.26076,0.39714
ENSG00000177045,19,46268043,46272484,7,3,50788,0.028034,0.48882
ENSG00000259605,19,46268043,46273064,7,3,50541,0.39604,0.34604
ENSG00000267395,19,46271054,46275762,9,3,50789,-0.33539,0.63134
ENSG00000104936,19,46272975,46285747,8,3,51682,0.19098,0.42427
ENSG00000268434,19,46282695,46289231,10,5,49582,-0.44257,0.67096
ENSG00000185800,19,46286205,46296060,9,4,48795,-0.023566,0.5094
ENSG00000104941,19,46298968,46318577,22,8,50272,-0.18559,0.57362
ENSG00000125755,19,46318693,46366548,32,7,51638,-0.91551,0.82004
ENSG00000269148,19,46333422,46334366,7,2,52613,-0.54089,0.70571
ENSG00000170608,19,46367518,46377055,14,5,51906,-1.1621,0.87741
ENSG00000170604,19,46386865,46389428,18,3,49674,-0.63593,0.73759
ENSG00000176182,19,46393278,46405862,17,5,51055,-1.0726,0.85828
ENSG00000188425,19,46416472,46418128,33,10,49493,-1.2604,0.89624
ENSG00000104967,19,46436992,46476804,101,14,49818,-2.27,0.9884
ENSG00000104983,19,46498719,46521874,115,27,49926,-2.7593,0.9971
ENSG00000211580,19,46522190,46522307,7,3,49255,-0.72876,0.76693
ENSG00000008438,19,46522411,46526323,40,13,48695,-0.70259,0.75885
ENSG00000268401,19,46530912,46533419,16,4,51136,-0.46374,0.67858
ENSG00000204869,19,46543006,46580352,55,14,51854,-0.40013,0.65547
ENSG00000267922,19,46604380,46699475,92,20,50282,-0.69757,0.75728
ENSG00000268053,19,46614337,46617121,8,3,51456,-0.63965,0.7388
ENSG00000188624,19,46623328,46627931,3,2,50841,-0.055638,0.52218
ENSG00000259339,19,46640003,46640804,20,6,51340,-1.3491,0.91135
ENSG00000204866,19,46651039,46664556,72,4,52674,0.45898,0.32312
ENSG00000269729,19,46667150,46683904,13,5,51097,-0.37398,0.64579
ENSG00000268621,19,46692423,46706340,7,3,51902,-0.14811,0.55887
ENSG00000268879,19,46699495,46700580,5,2,51346,0.17309,0.43129
ENSG00000268460,19,46706683,46718094,92,18,52231,-0.6093,0.72884
ENSG00000269637,19,46722680,46723177,11,3,53037,-0.22043,0.58723
ENSG00000269745,19,46732221,46733645,13,4,51646,-0.88502,0.81193
ENSG00000188293,19,46733009,46734500,14,5,51239,-1.401,0.91939
ENSG00000277748,19,46752651,46753420,23,4,49889,-0.84766,0.80169
ENSG00000268238,19,46763677,46764115,39,6,47917,0.2472,0.40238
ENSG00000124440,19,46800303,46846690,150,32,50077,-0.54427,0.70687
ENSG00000199796,19,46809727,46809834,12,2,48345,-1.1421,0.87329
ENSG00000269124,19,46823454,46843261,9,5,47998,-0.44925,0.67337
ENSG00000011485,19,46850251,46894109,134,25,49643,-1.1643,0.87784
ENSG00000268810,19,46885749,46886426,9,4,51276,-0.22337,0.58838
ENSG00000269151,19,46893772,46894109,9,3,50819,-0.094253,0.53755
ENSG00000169515,19,46913629,46916841,51,14,50540,-1.5081,0.93424
ENSG00000277531,19,46927954,46932208,21,5,51109,1.2919,0.0982
ENSG00000182013,19,46969748,46974820,375,49,49867,-0.58599,0.72106
ENSG00000204851,19,46994448,46999755,38,12,49766,-0.98361,0.83735
ENSG00000204850,19,46997765,46999759,105,12,51597,-0.60409,0.72711
ENSG00000230510,19,47021936,47104457,59,18,49795,0.41306,0.33978
ENSG00000278797,19,47036926,47037608,24,4,51279,-0.078177,0.53116
ENSG00000268423,19,47050313,47104118,16,6,49034,-0.60627,0.72783
ENSG00000249210,19,47061898,47062899,24,6,50536,-0.97023,0.83403
ENSG00000160014,19,47104331,47114050,36,13,50315,-0.12508,0.54977
ENSG00000269292,19,47112534,47114036,5,3,49358,0.27301,0.39242
ENSG00000160013,19,47123725,47128375,19,6,49110,-0.021021,0.50839
ENSG00000167414,19,47137333,47137942,5,2,47477,1.3677,0.085695
ENSG00000279161,19,47140067,47142418,11,3,45237,0.36957,0.35585
ENSG00000197380,19,47150869,47164395,72,19,48730,-0.99062,0.83906
ENSG00000245598,19,47163621,47180704,8,3,49615,-0.73894,0.77003
ENSG00000105287,19,47177532,47220384,51,15,50290,0.89615,0.18509
ENSG00000243560,19,47192056,47192325,5,1,53293,0.86203,0.19434
ENSG00000211513,19,47212550,47212602,6,3,51040,1.6649,0.047966
ENSG00000090372,19,47222764,47250251,40,13,50222,-0.40604,0.65764
ENSG00000269487,19,47231860,47235957,4,2,51693,0.61947,0.2678
ENSG00000222614,19,47239569,47239676,5,2,50616,-0.062672,0.52499
ENSG00000181027,19,47249303,47261742,9,3,53004,1.2085,0.11342
ENSG00000105281,19,47278140,47291851,16,4,50898,1.5419,0.061543
ENSG00000275719,19,47291072,47292300,4,1,51839,0.010674,0.49574
ENSG00000275862,19,47312840,47313439,3,1,41948,0.28907,0.38627
ENSG00000269576,19,47312842,47313440,3,1,41948,0.28907,0.38627
ENSG00000042753,19,47341393,47354249,48,14,50050,-0.76423,0.77763
ENSG00000160007,19,47421933,47508334,85,22,50797,1.1414,0.12686
ENSG00000130751,19,47523077,47549033,17,4,50101,2.2351,0.012704
ENSG00000130748,19,47549165,47551888,1,1,36535,-0.76579,0.7781
ENSG00000130749,19,47567444,47617009,12,4,46901,2.0645,0.019487
ENSG00000263555,19,47582188,47582450,1,1,53293,2.6353,0.004203
ENSG00000142230,19,47634086,47713893,19,5,45801,2.4404,0.007335
ENSG00000105327,19,47724081,47736023,8,2,46808,1.7407,0.040865
ENSG00000265134,19,47730199,47730278,1,1,38769,2.2069,0.01366
ENSG00000105321,19,47759716,47775210,19,4,48491,0.26156,0.39683
ENSG00000257704,19,47777710,47778964,8,2,47988,-0.04105,0.51637
ENSG00000197405,19,47813131,47825323,129,20,51804,-0.44957,0.67349
ENSG00000134830,19,47835404,47850584,64,11,50278,0.058224,0.47678
ENSG00000134815,19,47852538,47885961,84,14,50649,0.30283,0.38101
ENSG00000105419,19,47906381,47922780,139,32,47673,-0.67803,0.75113
ENSG00000118160,19,47931274,47975425,153,24,52212,-0.18768,0.57444
ENSG00000118162,19,47978401,47987525,15,3,51178,0.85725,0.19565
ENSG00000268061,19,47987539,48004854,2,1,53293,0.5562,0.28904
ENSG00000105402,19,47990894,48018497,11,3,51088,1.6571,0.048753
ENSG00000279861,19,47990895,47992776,8,4,50598,1.1471,0.12568
ENSG00000118156,19,48023942,48059113,25,6,49841,0.9184,0.17921
ENSG00000264280,19,48084280,48084576,1,1,50914,2.335,0.009773
ENSG00000268746,19,48110781,48236355,6,2,50515,1.2083,0.11347
ENSG00000277383,19,48111130,48111711,4,2,49471,1.7577,0.039401
ENSG00000063169,19,48111453,48206534,34,10,50514,1.8028,0.035707
ENSG00000269806,19,48118956,48129652,13,3,50856,2.6985,0.0034828
ENSG00000278999,19,48164914,48167152,9,2,51418,1.6898,0.045529
ENSG00000024422,19,48216600,48246391,47,10,51767,-2.2843,0.98882
ENSG00000105373,19,48248779,48260315,156,23,49283,0.58038,0.28083
ENSG00000221803,19,48259110,48259219,12,3,51660,-0.58183,0.71966
ENSG00000269656,19,48260293,48272097,8,3,52793,-1.5951,0.94466
ENSG00000178980,19,48281829,48287941,15,4,52577,-1.3768,0.91571
ENSG00000213035,19,48297724,48298147,5,2,39776,0.44899,0.32672
ENSG00000271150,19,48297907,48298177,3,1,41030,-0.11952,0.54757
ENSG00000178928,19,48304500,48322308,18,5,45635,-0.016066,0.50641
ENSG00000105392,19,48325096,48346587,38,6,50322,1.4164,0.078329
ENSG00000259009,19,48363370,48364769,6,2,49098,0.26747,0.39455
ENSG00000259108,19,48366740,48368598,14,3,49187,0.49506,0.31028
ENSG00000105398,19,48373723,48389654,100,10,51304,-0.89991,0.81592
ENSG00000221072,19,48401990,48402073,1,1,51893,-0.11708,0.5466
ENSG00000188334,19,48471303,48495427,77,8,52650,-0.092909,0.53701
ENSG00000169393,19,48497908,48528410,23,3,50339,-0.65002,0.74216
ENSG00000105507,19,48533210,48547310,15,6,49361,0.31997,0.37449
ENSG00000105499,19,48551100,48614074,17,6,49074,0.85459,0.19639
ENSG00000269420,19,48564628,48568202,12,2,50702,0.58574,0.27903
ENSG00000105486,19,48618702,48673860,60,15,49547,-0.67825,0.75119
ENSG00000269534,19,48621689,48630963,12,3,53293,-0.10606,0.54223
ENSG00000269321,19,48649165,48650670,13,3,53293,0.98149,0.16318
ENSG00000185453,19,48673949,48700877,6,2,53293,0.18787,0.42549
ENSG00000280353,19,48701364,48702977,10,2,53293,1.5539,0.06011
ENSG00000268583,19,48707340,48716411,26,4,52300,0.98078,0.16335
ENSG00000105483,19,48711361,48759203,91,16,51055,-0.4287,0.66593
ENSG00000268001,19,48758932,48761456,244,27,49487,-1.3594,0.91299
ENSG00000268186,19,48766157,48774540,16,5,51657,0.80437,0.21059
ENSG00000178150,19,48773359,48790865,83,10,50391,0.85691,0.19575
ENSG00000105479,19,48799714,48823332,141,22,50500,0.22277,0.41186
ENSG00000142227,19,48828582,48833810,16,6,49500,1.5657,0.058715
ENSG00000161558,19,48835613,48867494,50,12,50283,1.6285,0.051705
ENSG00000105467,19,48867652,48879633,13,5,51649,1.2663,0.10271
ENSG00000105438,19,48885827,48894810,74,15,50141,0.3999,0.34462
ENSG00000105464,19,48898132,48948188,33,9,50292,1.2803,0.10023
ENSG00000105447,19,48949030,48960279,23,6,49909,-1.782,0.96262
ENSG00000182324,19,48958766,48970237,25,5,50012,-1.0661,0.85681
ENSG00000268530,19,48968850,48972950,15,3,47936,-1.3262,0.90761
ENSG00000268465,19,48969094,48975688,7,2,49559,-0.41403,0.66057
ENSG00000105443,19,48972289,48985571,33,7,46699,-0.82101,0.79418
ENSG00000142235,19,48988528,49016446,7,2,49961,0.010962,0.49563
ENSG00000269814,19,49016464,49016917,2,1,48675,0.38404,0.35047
ENSG00000088002,19,49055332,49102682,40,11,49273,-1.3634,0.91362
ENSG00000105523,19,49104067,49116819,13,4,49627,1.5648,0.058813
ENSG00000177202,19,49110000,49110971,2,1,49996,1.0868,0.13856
ENSG00000063177,19,49118585,49122793,3,1,48215,-1.8686,0.96916
ENSG00000268093,19,49122529,49127389,4,2,50751,0.29394,0.3844
ENSG00000063176,19,49122548,49133974,9,3,49312,-0.35152,0.6374
ENSG00000105516,19,49133287,49140695,7,2,49695,-0.50831,0.69438
ENSG00000063180,19,49141199,49149569,3,1,44662,-1.0245,0.84719
ENSG00000142233,19,49164664,49176264,111,21,50123,0.54158,0.29405
ENSG00000232871,19,49183338,49184277,24,7,49760,1.5636,0.058959
ENSG00000264835,19,49187292,49187563,2,1,50696,0.23007,0.40902
ENSG00000176920,19,49199232,49209207,30,3,50687,2.5499,0.0053876
ENSG00000176909,19,49215999,49222978,19,3,49954,1.6773,0.046745
ENSG00000105538,19,49223844,49243978,56,10,49780,2.3727,0.0088294
ENSG00000182264,19,49244145,49250166,17,2,52075,0.57707,0.28195
ENSG00000174951,19,49251268,49258647,14,4,49102,0.75814,0.22418
ENSG00000105550,19,49258816,49261587,6,3,47631,0.76866,0.22105
ENSG00000206758,19,49296409,49296515,7,2,50496,0.090908,0.46378
ENSG00000105552,19,49298319,49314286,18,5,48484,-0.12641,0.5503
ENSG00000087076,19,49316274,49339935,6,2,48785,0.074676,0.47024
ENSG00000105559,19,49340354,49371889,43,11,50512,0.78504,0.21622
ENSG00000087074,19,49375649,49379314,37,8,51054,0.41053,0.34071
ENSG00000104804,19,49384222,49401990,52,8,51751,1.3093,0.095212
ENSG00000104805,19,49403307,49426629,25,4,52659,1.1695,0.1211
ENSG00000235191,19,49414187,49422148,6,2,46226,-1.3265,0.90766
ENSG00000260366,19,49429428,49429701,1,1,37076,-1.0581,0.855
ENSG00000104808,19,49436939,49448226,43,12,51206,1.1825,0.1185
ENSG00000087088,19,49458134,49465055,1,1,50914,0.36354,0.3581
ENSG00000087086,19,49468558,49470135,54,11,48116,-0.7674,0.77858
ENSG00000104812,19,49471382,49496567,8,1,38034,0.56756,0.28517
ENSG00000183207,19,49496705,49519252,19,2,39525,0.84519,0.199
ENSG00000104826,19,49519237,49520338,68,12,47489,1.2411,0.10728
ENSG00000268655,19,49520753,49523780,9,2,40807,0.99459,0.15997
ENSG00000104827,19,49526126,49527590,6,1,47498,1.3367,0.09066
ENSG00000267335,19,49526210,49540152,3,1,38132,0.71122,0.23847
ENSG00000267019,19,49528718,49529277,5,2,43239,1.1772,0.11956
ENSG00000267099,19,49532983,49533598,1,1,38132,0.78305,0.2168
ENSG00000104818,19,49535235,49536495,66,18,48473,1.7883,0.036862
ENSG00000267631,19,49538867,49540073,3,1,38132,0.71122,0.23847
ENSG00000267685,19,49541736,49542295,6,1,38132,0.79567,0.21311
ENSG00000189052,19,49547141,49548568,304,54,51082,0.75645,0.22469
ENSG00000196337,19,49557532,49562117,28,7,47615,0.32927,0.37098
ENSG00000283663,19,49559050,49568333,5,2,45950,-0.10065,0.54009
ENSG00000283251,19,49559345,49562018,5,2,44687,0.19177,0.42396
ENSG00000268108,19,49563870,49564389,3,2,46378,-0.05776,0.52303
ENSG00000225950,19,49564323,49565254,2,1,51432,-0.30102,0.6183
ENSG00000268287,19,49567516,49568113,3,1,51186,-0.15058,0.55984
ENSG00000104848,19,49570675,49576198,47,13,47816,0.98561,0.16216
ENSG00000265675,19,49584589,49584885,9,2,50744,0.5366,0.29577
ENSG00000104852,19,49588680,49611820,5,2,50462,0.47877,0.31605
ENSG00000104863,19,49617581,49621717,11,2,53057,0.98121,0.16324
ENSG00000221916,19,49621654,49622397,7,3,51840,1.0339,0.1506
ENSG00000177380,19,49622646,49654283,19,6,49671,1.8607,0.03139
ENSG00000130528,19,49654455,49658681,7,2,48938,0.66677,0.25246
ENSG00000130529,19,49660998,49715093,15,6,46790,-0.51423,0.69645
ENSG00000269009,19,49758729,49759359,15,2,51697,0.2988,0.38255
ENSG00000265023,19,49769740,49769825,3,1,48586,-0.55745,0.71139
ENSG00000235555,19,49778376,49778677,7,1,52093,-0.42568,0.66483
ENSG00000063127,19,49792895,49828482,7,3,51396,-0.067419,0.52688
ENSG00000265407,19,49812054,49812125,2,1,53293,-0.038322,0.51528
ENSG00000197813,19,49834874,49843560,4,2,48980,-1.0277,0.84794
ENSG00000104894,19,49838653,49843863,10,3,50380,-0.85984,0.80506
ENSG00000074219,19,49843852,49865714,20,2,52112,-0.47995,0.68437
ENSG00000268157,19,49859409,49861026,6,4,47129,0.057907,0.47691
ENSG00000104901,19,49865040,49878373,24,3,52011,-0.45705,0.67618
ENSG00000268686,19,49871962,49891338,33,7,50305,1.7605,0.03916
ENSG00000161609,19,49891475,49921251,14,2,53123,0.16861,0.43305
ENSG00000261949,19,49927006,49932075,2,1,37076,-0.4058,0.65755
ENSG00000104888,19,49932658,49945617,10,3,49922,2.5238,0.005804
ENSG00000104872,19,49949556,49956751,91,8,52408,0.90971,0.18149
ENSG00000161618,19,49956426,49974305,18,3,50833,2.5186,0.0058903
ENSG00000269469,19,49966009,49989488,17,4,48021,2.4873,0.0064356
ENSG00000090554,19,49977485,49989488,11,3,49756,0.84115,0.20013
ENSG00000273189,19,49977843,49990894,11,2,52349,0.94154,0.17321
ENSG00000142541,19,49990811,49995565,13,2,51056,0.42125,0.33679
ENSG00000201675,19,49993222,49993305,5,1,52298,0.091295,0.46363
ENSG00000199631,19,49993872,49993956,4,1,51754,-0.099952,0.53981
ENSG00000202503,19,49994161,49994231,3,1,52033,-0.14993,0.55959
ENSG00000200259,19,49994432,49994517,4,2,51699,0.57461,0.28278
ENSG00000142534,19,49999631,50002946,10,3,50527,0.57498,0.28265
ENSG00000200530,19,50000977,50001063,7,2,51542,0.51783,0.30229
ENSG00000268000,19,50003781,50004614,2,1,53293,0.20063,0.42049
ENSG00000207782,19,50004042,50004125,8,2,50956,-0.092881,0.537
ENSG00000268681,19,50005689,50005896,5,2,48496,-0.011907,0.50475
ENSG00000104870,19,50015536,50029590,8,3,50172,-0.057185,0.5228
ENSG00000142552,19,50030875,50046895,8,1,49026,-0.34072,0.63334
ENSG00000142546,19,50058968,50083829,5,2,50740,0.25187,0.40057
ENSG00000207073,19,50069929,50070029,36,7,50792,0.82428,0.20489
ENSG00000126460,19,50084583,50094272,10,2,49399,0.25226,0.40042
ENSG00000126464,19,50094900,50129696,22,6,48176,0.52552,0.29961
ENSG00000268636,19,50129251,50129696,7,2,50883,2.3057,0.010564
ENSG00000126458,19,50138549,50143458,2,1,46054,0.6323,0.26359
ENSG00000126461,19,50145382,50161899,22,8,48149,0.25445,0.39957
ENSG00000126456,19,50162827,50169132,8,2,49674,-0.5705,0.71583
ENSG00000126453,19,50168399,50177173,8,3,49998,-0.71421,0.76245
ENSG00000126457,19,50179154,50191707,13,4,49620,-0.6853,0.75342
ENSG00000224420,19,50191921,50193832,3,2,43945,-0.55678,0.71116
ENSG00000268677,19,50192110,50193830,8,2,46236,0.047038,0.48124
ENSG00000169169,19,50194367,50216988,24,5,50304,0.72332,0.23474
ENSG00000243829,19,50222755,50223338,6,1,48079,0.86317,0.19402
ENSG00000126467,19,50243012,50266587,8,3,48550,1.9585,0.025087
ENSG00000206599,19,50267781,50267887,5,2,50870,2.2152,0.013375
ENSG00000196961,19,50270225,50310369,12,5,49411,2.1515,0.015718
ENSG00000010361,19,50310147,50316527,31,7,49955,0.78175,0.21718
ENSG00000269194,19,50312190,50312995,3,2,47976,-0.079201,0.53156
ENSG00000104973,19,50321536,50340237,12,3,48842,0.63081,0.26408
ENSG00000268006,19,50341896,50354933,9,4,50068,-0.69173,0.75545
ENSG00000104960,19,50354011,50364001,7,3,50456,-0.58602,0.72107
ENSG00000268047,19,50356144,50358224,10,4,47945,-0.57117,0.71606
ENSG00000265954,19,50357848,50357908,9,4,49537,-0.87253,0.80854
ENSG00000269352,19,50360227,50362546,6,2,50261,0.42213,0.33647
ENSG00000039650,19,50364461,50371143,6,2,50849,0.65754,0.25542
ENSG00000204673,19,50372290,50381613,11,2,51171,0.48894,0.31244
ENSG00000104946,19,50380682,50392006,6,2,51489,0.78882,0.21511
ENSG00000104951,19,50392911,50432796,20,7,48057,-0.52746,0.70106
ENSG00000213024,19,50410082,50433001,27,8,50199,-0.57882,0.71864
ENSG00000269179,19,50412758,50461648,3,2,48653,0.10754,0.45718
ENSG00000169136,19,50431959,50437192,21,7,49594,-0.63561,0.73749
ENSG00000265438,19,50436321,50436394,1,1,51893,-0.98709,0.8382
ENSG00000161640,19,50452242,50464429,9,3,51054,-0.076582,0.53052
ENSG00000221125,19,50452574,50452784,4,2,51623,-0.049236,0.51963
ENSG00000161643,19,50472930,50479071,23,2,52835,1.4542,0.072949
ENSG00000105053,19,50479724,50529203,35,8,52250,0.75305,0.22571
ENSG00000142528,19,50528979,50556671,12,4,52745,0.62935,0.26456
ENSG00000269091,19,50546453,50554319,6,3,53060,-0.26376,0.60402
ENSG00000204666,19,50553846,50570050,3,2,52826,-1.4115,0.92094
ENSG00000269540,19,50562139,50563489,10,3,52558,-1.6882,0.95431
ENSG00000267890,19,50578380,50579159,2,1,51295,-0.24538,0.59692
ENSG00000161652,19,50655805,50666452,11,2,49800,-0.14126,0.55617
ENSG00000105357,19,50691443,50813802,47,12,49185,-1.3896,0.91767
ENSG00000131398,19,50815194,50836772,7,3,42646,-2.0725,0.98089
ENSG00000131401,19,50837053,50848024,22,9,47155,-0.94527,0.82774
ENSG00000131400,19,50861734,50869087,78,12,50632,0.5359,0.29601
ENSG00000269392,19,50869137,50872588,3,1,50914,-0.61956,0.73222
ENSG00000131408,19,50879715,50886239,10,3,46505,-0.29739,0.61692
ENSG00000062822,19,50887580,50921275,60,13,50548,-0.83415,0.7979
ENSG00000264213,19,50900510,50900775,2,1,50914,-0.23674,0.59357
ENSG00000142539,19,50919056,50931666,6,3,49929,0.28324,0.3885
ENSG00000269404,19,50922195,50934570,11,6,48548,1.6437,0.050115
ENSG00000086967,19,50936160,50969578,21,5,50134,2.1163,0.017159
ENSG00000142530,19,50970044,50980010,3,2,51707,-0.065458,0.5261
ENSG00000161671,19,50979756,50994127,22,6,50458,-0.46708,0.67978
ENSG00000268854,19,50983376,50986608,8,3,52374,-0.223,0.58823
ENSG00000268518,19,50990067,50990895,3,1,50375,0.63376,0.26312
ENSG00000161677,19,51009255,51014610,10,4,49518,0.54088,0.2943
ENSG00000204653,19,51014857,51017947,16,4,49806,0.45027,0.32626
ENSG00000131409,19,51020149,51071302,5,3,43898,1.461,0.072001
ENSG00000268231,19,51058627,51061226,1,1,45397,1.063,0.1439
ENSG00000213023,19,51125234,51143084,45,12,48350,1.264,0.10312
ENSG00000235034,19,51152702,51162567,5,2,47242,-1.854,0.96813
ENSG00000161681,19,51165084,51222707,3,2,46125,2.1339,0.016426
ENSG00000105472,19,51226586,51228975,5,2,44819,-0.65112,0.74252
ENSG00000269565,19,51261639,51262449,65,7,49833,-0.41497,0.66092
ENSG00000142511,19,51273721,51274989,47,5,49917,-0.76248,0.77711
ENSG00000261341,19,51288983,51296399,20,4,49121,0.12457,0.45043
ENSG00000142513,19,51293672,51298481,32,12,47307,-0.025174,0.51004
ENSG00000268375,19,51295942,51296841,7,1,50758,0.74789,0.22726
ENSG00000167747,19,51300961,51308186,25,5,51285,0.55437,0.28966
ENSG00000221381,19,51302289,51302379,9,2,50755,0.8098,0.20903
ENSG00000221241,19,51302699,51302789,10,2,50987,0.67969,0.24835
ENSG00000220988,19,51305585,51305675,9,3,51151,0.12534,0.45013
ENSG00000180279,19,51312131,51322136,26,5,51280,0.97117,0.16573
ENSG00000167748,19,51322409,51327040,14,4,51306,0.72924,0.23293
ENSG00000174562,19,51328561,51340469,21,9,43982,-1.8204,0.96565
ENSG00000267968,19,51333786,51354345,5,3,44038,1.7068,0.043927
ENSG00000142515,19,51358171,51364020,32,7,51874,0.65144,0.25738
ENSG00000167751,19,51376505,51383823,29,8,49114,-0.78757,0.78453
ENSG00000197588,19,51385352,51399654,23,3,50968,0.0014036,0.49944
ENSG00000167749,19,51409608,51413994,7,3,46598,-1.751,0.96002
ENSG00000228674,19,51430335,51430827,19,3,50822,1.7089,0.043735
ENSG00000167754,19,51446559,51456349,6,1,49747,0.14061,0.44409
ENSG00000269495,19,51453441,51466905,5,1,46721,0.14971,0.4405
ENSG00000167755,19,51461887,51472929,43,6,49987,0.25145,0.40073
ENSG00000267879,19,51471466,51515385,1,1,45869,0.43881,0.3304
ENSG00000169035,19,51479744,51487294,1,1,53293,0.91918,0.179
ENSG00000129455,19,51499263,51505967,13,3,51323,0.03267,0.48697
ENSG00000269741,19,51503806,51512837,12,3,52067,-0.35874,0.64011
ENSG00000213022,19,51506367,51512804,7,2,52582,-0.3055,0.62001
ENSG00000129451,19,51515995,51523431,33,4,50211,0.062433,0.47511
ENSG00000268739,19,51517630,51517990,24,3,50785,-0.098168,0.5391
ENSG00000167757,19,51525472,51531295,25,5,46507,-0.13992,0.55564
ENSG00000186474,19,51532348,51538148,10,3,47932,0.10526,0.45808
ENSG00000268906,19,51533332,51537591,5,2,41515,0.4581,0.32344
ENSG00000268390,19,51547063,51555334,18,2,51391,-0.38271,0.64903
ENSG00000167759,19,51559794,51568371,4,1,49489,-1.0673,0.85708
