ensembl_gene_id,hgnc_symbol,chromosome_name,start_position,end_position,strand,band,gene_biotype
ENSG00000226626,,9,23681892,23682660,1,p21.3,pseudogene
ENSG00000231460,,9,23829668,23849912,1,p21.3,lincRNA
ENSG00000060688,SNRNP40,1,31732417,31769662,-1,p35.2,protein_coding
ENSG00000237414,,9,23894988,23898052,-1,p21.3,lincRNA
ENSG00000133997,MED6,14,71047974,71067384,-1,q24.2,protein_coding
ENSG00000269957,,9,24545950,24591991,1,p21.3,lincRNA
ENSG00000085415,SEH1L,18,12947132,12987535,1,p11.21,protein_coding
ENSG00000216088,,9,24872710,24872796,-1,p21.3,miRNA
ENSG00000196781,TLE1,9,84198598,84304220,-1,q21.32,protein_coding
ENSG00000223088,RMRPP5,9,24905467,24905733,1,p21.3,misc_RNA
ENSG00000222693,RN7SKP120,9,25088809,25089149,-1,p21.3,misc_RNA
ENSG00000116017,ARID3A,19,925781,975939,1,p13.3,protein_coding
ENSG00000236306,,9,25780054,25784560,1,p21.2,lincRNA
ENSG00000270683,,9,25937910,25938432,1,p21.2,pseudogene
ENSG00000266429,,9,26614038,26614123,-1,p21.2,miRNA
ENSG00000254261,,9,26746951,26786872,1,p21.2,lincRNA
ENSG00000140497,SCAMP2,15,75136071,75165706,-1,q24.1,protein_coding
ENSG00000252580,,9,26796171,26796302,-1,p21.2,snoRNA
ENSG00000253400,,9,26801731,26805860,1,p21.2,lincRNA
ENSG00000080224,EPHA6,3,96533425,97471304,1,q11.2,protein_coding
ENSG00000232466,,9,26880176,26880547,-1,p21.2,pseudogene
ENSG00000213204,C6orf165,6,88117730,88221352,1,q15,protein_coding
ENSG00000240306,RN7SL100P,9,26895676,26895968,1,p21.2,misc_RNA
ENSG00000234676,,9,26955778,26956293,-1,p21.2,antisense
ENSG00000254396,,9,27102628,27104726,1,p21.2,lincRNA
ENSG00000223162,RNA5SP280,9,27198285,27198399,1,p21.2,rRNA
ENSG00000114744,COMMD2,3,149456257,149470286,-1,q25.1,protein_coding
ENSG00000232867,,9,27210325,27210624,1,p21.2,pseudogene
ENSG00000231459,LINC00032,9,27245682,27282791,-1,p21.2,lincRNA
ENSG00000255356,,12,8049204,8049552,-1,p13.31,pseudogene
ENSG00000206636,,12,8128855,8128956,1,p13.31,misc_RNA
ENSG00000103121,CMC2,16,81009698,81053875,-1,q23.2,protein_coding
ENSG00000153898,MCOLN2,1,85391268,85462796,-1,p22.3,protein_coding
ENSG00000138081,FBXO11,2,48016455,48132932,-1,p16.3,protein_coding
ENSG00000240739,,12,8147366,8147680,-1,p13.31,pseudogene
ENSG00000168824,,4,4349867,4420785,1,p16.3,protein_coding
ENSG00000237734,,9,27391732,27397561,1,p21.2,antisense
ENSG00000255964,,12,8167620,8169002,1,p13.31,pseudogene
ENSG00000215441,CTAGE12P,9,27608380,27610743,-1,p21.2,pseudogene
ENSG00000255581,,12,8169797,8170456,-1,p13.31,pseudogene
ENSG00000260390,,9,27829274,27844479,1,p21.2,lincRNA
ENSG00000115875,SRSF7,2,38970741,38978636,-1,p22.1,protein_coding
ENSG00000235602,POU5F1P3,12,8286368,8287447,-1,p13.31,pseudogene
ENSG00000260412,,9,27937615,27944495,-1,p21.2,sense_overlapping
ENSG00000229060,,9,28148209,28149234,1,p21.1,pseudogene
ENSG00000224955,,9,28598666,28599290,-1,p21.1,pseudogene
ENSG00000256171,GCSHP4,12,8293764,8295293,-1,p13.31,pseudogene
ENSG00000215966,MIR876,9,28863624,28863704,-1,p21.1,miRNA
ENSG00000215939,MIR873,9,28888877,28888953,-1,p21.1,miRNA
ENSG00000143603,KCNN3,1,154669931,154842756,-1,q21.3,protein_coding
ENSG00000230276,,9,29254073,29254424,-1,p21.1,pseudogene
ENSG00000229834,,9,29636484,29636851,1,p21.1,pseudogene
ENSG00000070614,NDST1,5,149865381,149937773,1,q33.1,protein_coding
ENSG00000226711,FAM66C,12,8332805,8368747,1,p13.31,antisense
ENSG00000230097,,9,29824740,29826709,-1,p21.1,pseudogene
ENSG00000253903,,8,26943694,26944766,1,p21.2,protein_coding
ENSG00000239155,,9,30178473,30178575,-1,p21.1,snoRNA
ENSG00000214976,VDAC2P1,21,17466735,17467692,-1,q21.1,pseudogene
ENSG00000232060,,9,30558878,30559479,-1,p21.1,pseudogene
ENSG00000123427,METTL21B,12,58165275,58176324,1,q14.1,protein_coding
ENSG00000145244,CORIN,4,47596015,47840123,-1,p12,protein_coding
ENSG00000239792,,9,30670962,30671964,-1,p21.1,pseudogene
ENSG00000224602,RPS26P5,21,17493630,17493964,-1,q21.1,pseudogene
ENSG00000215210,RBMXP2,9,30689103,30690270,1,p21.1,pseudogene
ENSG00000201025,,21,17657017,17657089,-1,q21.1,snoRNA
ENSG00000270071,,21,17664112,17680454,-1,q21.1,lincRNA
ENSG00000221111,,9,30771095,30771197,-1,p21.1,miRNA
ENSG00000270139,,21,17789459,17791400,-1,q21.1,lincRNA
ENSG00000235626,KRT18P66,9,30773462,30774730,1,p21.1,pseudogene
ENSG00000167104,BPIFB6,20,31619454,31631853,1,q11.21,protein_coding
ENSG00000207638,MIR99A,21,17911409,17911489,1,q21.1,miRNA
ENSG00000211510,,9,30774226,30774317,1,p21.1,miRNA
ENSG00000199030,MIRLET7C,21,17912143,17912236,1,q21.1,miRNA
ENSG00000226246,KRT18P36,9,30799469,30800744,-1,p21.1,pseudogene
ENSG00000172350,ABCG4,11,119019722,119033360,1,q23.3,protein_coding
ENSG00000269950,,21,17947038,17954957,-1,q21.1,lincRNA
ENSG00000233278,RPS26P2,9,30831876,30832223,-1,p21.1,pseudogene
ENSG00000207863,MIR125B2,21,17962557,17962645,1,q21.1,miRNA
ENSG00000111328,CDK2AP1,12,123745528,123756881,-1,q24.31,protein_coding
ENSG00000214020,FTLP4,9,30935483,30935975,1,p21.1,pseudogene
ENSG00000228798,,21,18003146,18013002,1,q21.1,lincRNA
ENSG00000164346,NSA2,5,74062817,74072737,1,q13.3,protein_coding
ENSG00000270093,,21,18015848,18017384,1,q21.1,lincRNA
ENSG00000228557,HSPA8P17,9,30988083,30990570,1,p21.1,pseudogene
ENSG00000239023,RNU1-98P,21,18091317,18091476,1,q21.1,snRNA
ENSG00000065268,WDR18,19,983174,994569,1,p13.3,protein_coding
ENSG00000237735,,21,18126838,18188007,-1,q21.1,lincRNA
ENSG00000205155,PSENEN,19,36236015,36237911,1,q13.12,protein_coding
ENSG00000223421,,9,31165616,31166978,-1,p21.1,pseudogene
ENSG00000232886,,21,18235195,18246011,-1,q21.1,lincRNA
ENSG00000232203,SLC25A6P2,9,31253899,31254775,1,p21.1,pseudogene
ENSG00000225735,NEK4P1,21,18582787,18583665,-1,q21.1,pseudogene
ENSG00000068650,ATP11A,13,113344643,113541482,1,q34,protein_coding
ENSG00000260720,,9,31371609,31381488,-1,p21.1,lincRNA
ENSG00000186190,BPIFB3,20,31643230,31661434,1,q11.21,protein_coding
ENSG00000252462,RNU6-113P,21,18803865,18803965,1,q21.1,snRNA
ENSG00000226998,,9,31505278,31505941,1,p21.1,pseudogene
ENSG00000252613,RNU7-168P,21,18824999,18825052,1,q21.1,snRNA
ENSG00000229080,,9,31505944,31506613,1,p21.1,pseudogene
ENSG00000226580,RPL39P40,21,18872997,18873142,-1,q21.1,pseudogene
ENSG00000266195,RN7SL163P,21,18878771,18879044,1,q21.1,misc_RNA
ENSG00000161547,SRSF2,17,74730197,74733456,-1,q25.1,protein_coding
ENSG00000235148,HMGB3P23,9,31644574,31645158,-1,p21.1,pseudogene
ENSG00000232260,BTF3L4P1,21,18890841,18891311,-1,q21.1,pseudogene
ENSG00000206199,ANKUB1,3,149478892,149686172,-1,q25.1,protein_coding
ENSG00000100138,NHP2L1,22,42069934,42086508,-1,q13.2,protein_coding
ENSG00000252313,RNA5SP281,9,32293556,32293690,1,p21.1,rRNA
ENSG00000188223,,19,36236579,36245420,1,q13.12,protein_coding
ENSG00000225347,SLC25A5P8,9,32333455,32334352,-1,p21.1,pseudogene
ENSG00000168010,ATG16L2,11,72525353,72554719,1,q13.4,protein_coding
ENSG00000203543,,9,32547881,32548148,1,p21.1,pseudogene
ENSG00000203542,,9,32548215,32548487,-1,p21.1,pseudogene
ENSG00000015592,STMN4,8,27092840,27115937,-1,p21.2,protein_coding
ENSG00000153046,CDYL,6,4706393,4955785,1,p25.1,protein_coding
ENSG00000235453,TOPORS-AS1,9,32551142,32567003,1,p21.1,antisense
ENSG00000129474,AJUBA,14,23440383,23451851,-1,q11.2,protein_coding
ENSG00000267796,LIN37,19,36239262,36245420,1,q13.12,protein_coding
ENSG00000184611,KCNH7,2,163227917,163695240,-1,q24.2,protein_coding
ENSG00000203659,,9,32553187,32553801,1,p21.1,pseudogene
ENSG00000164414,SLC35A1,6,88180341,88222054,1,q15,protein_coding
ENSG00000214006,,9,32556904,32557921,1,p21.1,pseudogene
ENSG00000214929,SPATA31D1,9,84603687,84610171,1,q21.32,protein_coding
ENSG00000232303,,9,32566146,32567124,-1,p21.1,pseudogene
ENSG00000184208,C22orf46,22,42084943,42094140,1,q13.2,protein_coding
ENSG00000256239,,9,32629452,32635667,-1,p21.1,pseudogene
ENSG00000077522,ACTN2,1,236849754,236927931,1,q43,protein_coding
ENSG00000223440,,9,32633452,32648683,1,p21.1,antisense
ENSG00000230516,,9,32643101,32645024,-1,p21.1,lincRNA
ENSG00000238001,,9,32676061,32676518,-1,p21.1,pseudogene
ENSG00000230867,,9,32727067,32727520,-1,p21.1,pseudogene
ENSG00000221696,,9,32764294,32764420,1,p21.1,miRNA
ENSG00000272113,,9,32820249,32820356,1,p21.1,misc_RNA
ENSG00000236796,,9,32836573,32869593,-1,p21.1,pseudogene
ENSG00000165105,RASEF,9,85594500,85678092,-1,q21.32,protein_coding
ENSG00000163625,WDFY3,4,85590704,85887544,-1,q21.23,protein_coding
ENSG00000111145,ELK3,12,96588160,96663613,1,q23.1,protein_coding
ENSG00000105792,C7orf63,7,89874488,89940377,1,q21.13,protein_coding
ENSG00000231193,,9,32840596,32841760,-1,p21.1,lincRNA
ENSG00000223807,,9,32926049,32926448,1,p21.1,pseudogene
ENSG00000237437,ASS1P12,9,32945994,32947220,1,p21.1,pseudogene
ENSG00000162643,WDR63,1,85464830,85598821,1,p22.3,protein_coding
ENSG00000244050,,12,8352195,8371507,-1,p13.31,pseudogene
ENSG00000236184,TCEA1P4,9,32979558,32980401,-1,p21.1,pseudogene
ENSG00000121766,ZCCHC17,1,31769842,31837783,1,p35.2,protein_coding
ENSG00000215114,UBXN2B,8,59323823,59364060,1,q12.1,protein_coding
ENSG00000225693,,9,33019680,33020163,-1,p21.1,pseudogene
ENSG00000254016,ALG1L10P,12,8380330,8384360,1,p13.31,pseudogene
ENSG00000222169,,9,33042107,33042214,-1,p21.1,miRNA
ENSG00000233554,,9,33166973,33179981,1,p21.1,antisense
ENSG00000266026,,12,8382368,8382433,1,p13.31,miRNA
ENSG00000252224,RNU4ATAC15P,9,33174168,33174293,1,p21.1,snRNA
ENSG00000164845,FAM86FP,12,8385108,8395544,-1,p13.31,pseudogene
ENSG00000200544,,9,33352786,33352872,-1,p13.3,misc_RNA
ENSG00000223678,,9,33402855,33409946,1,p13.3,antisense
ENSG00000134318,ROCK2,2,11319887,11488456,-1,p25.1,protein_coding
ENSG00000270542,,9,33449753,33449939,1,p13.3,pseudogene
ENSG00000103449,SALL1,16,51169886,51185278,-1,q12.1,protein_coding
ENSG00000144445,KANSL1L,2,210886147,211036107,-1,q34,protein_coding
ENSG00000226823,,9,33503653,33510709,-1,p13.3,pseudogene
ENSG00000163344,PMVK,1,154897210,154909467,-1,q21.3,protein_coding
ENSG00000228072,,9,33512957,33514771,-1,p13.3,antisense
ENSG00000105357,MYH14,19,50691443,50813802,1,q13.33,protein_coding
ENSG00000087087,SRRT,7,100472733,100486285,1,q22.1,protein_coding
ENSG00000225123,,9,33574359,33574586,-1,p13.3,pseudogene
ENSG00000171992,SYNPO,5,149980642,150038782,1,q33.1,protein_coding
ENSG00000234373,SNX18P7,9,33576378,33577012,1,p13.3,pseudogene
ENSG00000269590,,19,12775642,12780211,-1,p13.2,protein_coding
ENSG00000226562,CYP4F26P,9,33580693,33605289,1,p13.3,lincRNA
ENSG00000153048,CARHSP1,16,8946799,8962866,-1,p13.2,protein_coding
ENSG00000167910,CYP7A1,8,59402737,59412795,-1,q12.1,protein_coding
ENSG00000166451,CENPN,16,81040103,81066719,1,q23.2,protein_coding
ENSG00000204982,PRSS3P4,9,33613846,33614007,-1,p13.3,pseudogene
ENSG00000198780,FAM169A,5,74073399,74162776,-1,q13.3,protein_coding
ENSG00000231991,ANXA2P2,9,33624223,33625532,1,p13.3,pseudogene
ENSG00000082684,SEMA5B,3,122628041,122747452,-1,q21.1,protein_coding
ENSG00000234122,TRBV22OR9-2,9,33634109,33634244,1,p13.3,TR_V_pseudogene
ENSG00000215206,TRBV24OR9-2,9,33649045,33649612,1,p13.3,TR_V_pseudogene
ENSG00000178802,MPI,15,75182346,75191798,1,q24.1,protein_coding
ENSG00000168818,STX18,4,4417469,4544073,-1,p16.2,protein_coding
ENSG00000240215,TRBV25OR9-2,9,33662164,33662661,1,p13.3,pseudogene
ENSG00000132305,IMMT,2,86371055,86422893,-1,p11.2,protein_coding
ENSG00000237984,PTENP1,9,33673502,33677497,-1,p13.3,pseudogene
ENSG00000268192,,11,119027590,119027930,-1,q23.3,protein_coding
ENSG00000172159,FRMD3,9,85857905,86153461,-1,q21.32,protein_coding
ENSG00000231165,TRBV26OR9-2,9,33695765,33696057,1,p13.3,IG_V_pseudogene
ENSG00000260947,,9,33697457,33700984,1,p13.3,lincRNA
ENSG00000227301,,9,33719688,33722553,1,p13.3,lincRNA
ENSG00000214160,ALG3,3,183960089,183967336,-1,q27.1,protein_coding
ENSG00000233776,,9,33732973,33738414,-1,p13.3,antisense
ENSG00000176809,LRRC37A3,17,62850430,62915598,-1,q24.1,protein_coding
ENSG00000235481,,9,33785948,33818793,-1,p13.3,antisense
ENSG00000146282,RARS2,6,88224096,88299721,-1,q15,protein_coding
ENSG00000223394,TRBV29OR9-2,9,33786526,33786826,1,p13.3,IG_V_pseudogene
ENSG00000167077,MEI1,22,42095503,42195460,1,q13.2,protein_coding
ENSG00000200834,,9,33830976,33831076,1,p13.3,misc_RNA
ENSG00000251748,RNU4ATAC11P,9,33868538,33868663,1,p13.3,snRNA
ENSG00000257921,,12,58166811,58180829,1,q14.1,protein_coding
ENSG00000100802,C14orf93,14,23456110,23479375,-1,q11.2,protein_coding
ENSG00000230925,,9,33909607,33911120,-1,p13.3,antisense
ENSG00000238300,SNORD121B,9,33934294,33934374,-1,p13.3,snoRNA
ENSG00000238886,SNORD121A,9,33952767,33952848,-1,p13.3,snoRNA
ENSG00000226801,OSTCP8,9,33968069,33968516,-1,p13.3,pseudogene
ENSG00000252406,RNU7-36P,9,34018258,34018319,-1,p13.3,snRNA
ENSG00000222259,RN7SKP114,9,34049964,34050242,1,p13.3,misc_RNA
ENSG00000228352,,9,34084330,34096223,1,p13.3,antisense
ENSG00000224802,TUBB4BP2,9,34109169,34109966,-1,p13.3,pseudogene
ENSG00000162413,KLHL21,1,6650784,6674667,-1,p36.31,protein_coding
ENSG00000239392,,9,34133155,34134694,-1,p13.3,pseudogene
ENSG00000249751,ECSCR,5,138784245,138842328,-1,q31.2,protein_coding
ENSG00000203513,,9,34169687,34169934,1,p13.3,pseudogene
ENSG00000227383,,9,34191553,34191879,1,p13.3,pseudogene
ENSG00000004776,HSPB6,19,36245469,36248980,-1,q13.12,protein_coding
ENSG00000200141,,9,34194810,34194905,-1,p13.3,misc_RNA
ENSG00000055732,MCOLN3,1,85483765,85514182,-1,p22.3,protein_coding
ENSG00000203512,,9,34195642,34195883,1,p13.3,pseudogene
ENSG00000269071,,5,138852108,138852506,1,q31.2,protein_coding
ENSG00000203511,,9,34201271,34201513,-1,p13.3,pseudogene
ENSG00000252164,RNA5SP282,9,34206132,34206239,-1,p13.3,rRNA
ENSG00000182263,FIGN,2,164449906,164592522,-1,q24.3,protein_coding
ENSG00000233668,,9,34223982,34224626,-1,p13.3,pseudogene
ENSG00000222426,RNU2-50P,9,34282526,34282668,-1,p13.3,snRNA
ENSG00000134531,EMP1,12,13349650,13369708,1,p13.1,protein_coding
ENSG00000266881,,9,34296377,34296428,1,p13.3,miRNA
ENSG00000123154,WDR83,19,12777614,12786646,1,p13.2,protein_coding
ENSG00000177791,MYOZ1,10,75391412,75401515,-1,q22.2,protein_coding
ENSG00000137575,SDCBP,8,59465483,59495419,1,q12.1,protein_coding
ENSG00000116273,PHF13,1,6673745,6684093,1,p36.31,protein_coding
ENSG00000123297,TSFM,12,58176372,58201854,1,q14.1,protein_coding
ENSG00000215241,,12,8388011,8395160,1,p13.31,lincRNA
ENSG00000184584,TMEM173,5,138855119,138862520,-1,q31.2,protein_coding
ENSG00000133985,TTC9,14,71108504,71142077,1,q24.2,protein_coding
ENSG00000256589,ENPP7P5,12,8407123,8461445,-1,p13.31,pseudogene
ENSG00000106302,HYAL4,7,123469037,123517532,1,q31.32,protein_coding
ENSG00000226091,LINC00937,12,8448582,8549399,-1,p13.31,lincRNA
ENSG00000116984,MTR,1,236958610,237067281,1,q43,protein_coding
ENSG00000148057,IDNK,9,86237964,86259045,1,q21.32,protein_coding
ENSG00000171345,KRT19,17,39679869,39684560,-1,q21.2,protein_coding
ENSG00000180861,C12orf36,12,13524023,13540101,-1,p13.1,protein_coding
ENSG00000186191,BPIFB4,20,31667450,31699557,1,q11.21,protein_coding
ENSG00000160703,NLRX1,11,119037277,119054725,1,q23.3,protein_coding
ENSG00000041988,THAP3,1,6684926,6695646,1,p36.31,protein_coding
ENSG00000164591,MYOZ3,5,150040436,150058927,1,q33.1,protein_coding
ENSG00000101639,CEP192,18,12991361,13125051,1,p11.21,protein_coding
ENSG00000261190,C16orf97,16,52039399,52112386,-1,q12.1,protein_coding
ENSG00000167595,C19orf55,19,36249044,36261930,1,q13.12,protein_coding
ENSG00000166317,SYNPO2L,10,75404639,75423561,-1,q22.2,protein_coding
ENSG00000097096,SYDE2,1,85622556,85666729,-1,p22.3,protein_coding
ENSG00000176155,CCDC57,17,80059336,80170706,-1,q25.3,protein_coding
ENSG00000106304,SPAM1,7,123565286,123611468,1,q31.32,protein_coding
ENSG00000256552,,12,8472977,8522151,1,p13.31,pseudogene
ENSG00000187555,USP7,16,8985951,9058371,-1,p13.2,protein_coding
ENSG00000131050,BPIFA2,20,31749574,31769218,1,q11.21,protein_coding
ENSG00000103460,TOX3,16,52471917,52581714,-1,q12.1,protein_coding
ENSG00000162642,C1orf52,1,85715639,85725355,-1,p22.3,protein_coding
ENSG00000163359,COL6A3,2,238232646,238323018,-1,q37.3,protein_coding
ENSG00000102409,BEX4,X,102470020,102472174,1,q22.1,protein_coding
ENSG00000173157,ADAMTS20,12,43747669,43945724,-1,q12,protein_coding
ENSG00000006432,MAP3K9,14,71189243,71276251,-1,q24.2,protein_coding
ENSG00000135018,UBQLN1,9,86274878,86323118,-1,q21.32,protein_coding
ENSG00000205436,EXOC3L4,14,103566481,103576896,1,q32.32,protein_coding
ENSG00000086589,RBM22,5,150070356,150080669,-1,q33.1,protein_coding
ENSG00000131059,BPIFA3,20,31805116,31815564,1,q11.21,protein_coding
ENSG00000166016,ABTB2,11,34172535,34379555,-1,p13,protein_coding
ENSG00000059758,CDK17,12,96672039,96794338,-1,q23.1,protein_coding
ENSG00000142867,BCL10,1,85731931,85742773,-1,p22.3,protein_coding
ENSG00000166454,ATMIN,16,81069452,81080963,1,q23.2,protein_coding
ENSG00000121769,FABP3,1,31838472,31849697,-1,p35.2,protein_coding
ENSG00000163346,PBXIP1,1,154916552,154928599,-1,q21.3,protein_coding
ENSG00000269117,,20,31823091,31823387,1,q11.21,protein_coding
ENSG00000176406,RIMS2,8,104512976,105268322,1,q22.3,protein_coding
ENSG00000082996,RNF13,3,149530495,149679926,1,q25.1,protein_coding
ENSG00000273079,GRIN2B,12,13693165,14133053,-1,p13.1,protein_coding
ENSG00000135480,KRT7,12,52626304,52645970,1,q13.13,protein_coding
ENSG00000244020,MT1HL1,1,237167403,237167718,-1,q43,protein_coding
ENSG00000139697,SBNO1,12,123773656,123849390,-1,q24.31,protein_coding
ENSG00000182698,RESP18,2,220192131,220197899,-1,q35,protein_coding
ENSG00000198183,BPIFA1,20,31823801,31831115,1,q11.21,protein_coding
ENSG00000007923,DNAJC11,1,6694228,6761984,-1,p36.31,protein_coding
ENSG00000153904,DDAH1,1,85784164,86043933,-1,p22.3,protein_coding
ENSG00000121691,CAT,11,34460472,34493609,1,p13,protein_coding
ENSG00000144218,AFF3,2,100162323,100759201,-1,q11.2,protein_coding
ENSG00000168528,SERINC2,1,31882412,31907525,1,p35.2,protein_coding
ENSG00000112280,COL9A1,6,70924764,71012786,-1,q13,protein_coding
ENSG00000165113,GKAP1,9,86354336,86444431,-1,q21.32,protein_coding
ENSG00000170448,NFXL1,4,47849257,47916653,-1,p12,protein_coding
ENSG00000179314,WSCD1,17,5675554,6027747,1,p13.2,protein_coding
ENSG00000269169,,19,999601,999952,1,p13.3,protein_coding
ENSG00000171403,KRT9,17,39722096,39728310,-1,q21.2,protein_coding
ENSG00000234224,TMEM229A,7,123670973,123673523,-1,q31.32,protein_coding
ENSG00000136699,SMPD4,2,130908981,130940323,-1,q21.1,protein_coding
ENSG00000116032,GRIN3B,19,1000418,1009731,1,p13.3,protein_coding
ENSG00000170775,GPR37,7,124386051,124405681,-1,q31.33,protein_coding
ENSG00000268950,,1,31902192,31902614,-1,p35.2,protein_coding
ENSG00000186847,KRT14,17,39738531,39743173,-1,q21.2,protein_coding
ENSG00000004777,ARHGAP33,19,36265434,36279724,1,q13.12,protein_coding
ENSG00000142871,CYR61,1,86046444,86049645,1,p22.3,protein_coding
ENSG00000200754,,21,18899458,18899565,-1,q21.1,misc_RNA
ENSG00000199962,,21,18949116,18949224,1,q21.1,misc_RNA
ENSG00000226956,,21,19031594,19032702,-1,q21.1,lincRNA
ENSG00000146909,NOM1,7,156742417,156765876,1,q36.3,protein_coding
ENSG00000240770,C21orf91-OT1,21,19135632,19164840,-1,q21.1,lincRNA
ENSG00000135336,ORC3,6,88299839,88377169,1,q15,protein_coding
ENSG00000244676,,21,19165805,19183162,1,q21.1,antisense
ENSG00000181915,ADO,10,64564516,64568238,1,q21.3,protein_coding
ENSG00000231755,CHODL-AS1,21,19207333,19257925,-1,q21.1,lincRNA
ENSG00000221335,,21,19264028,19264116,1,q21.1,miRNA
ENSG00000215369,RPL37P3,21,19266510,19266802,-1,q21.1,pseudogene
ENSG00000142910,TINAGL1,1,32042116,32053288,1,p35.2,protein_coding
ENSG00000152147,GEMIN6,2,38978676,39012142,1,p22.1,protein_coding
ENSG00000227330,,21,19394687,19487222,-1,q21.1,lincRNA
ENSG00000228708,,21,19849676,19858917,-1,q21.1,sense_overlapping
ENSG00000122877,EGR2,10,64571756,64679660,-1,q21.3,protein_coding
ENSG00000224141,,21,19933583,20132321,-1,q21.1,lincRNA
ENSG00000126861,OMG,17,29599031,29624557,-1,q11.2,protein_coding
ENSG00000256101,,12,8474472,8482210,1,p13.31,lincRNA
ENSG00000178761,FAM219B,15,75192328,75199462,-1,q24.1,protein_coding
ENSG00000119720,NRDE2,14,90742580,90798481,-1,q32.11,protein_coding
ENSG00000104228,TRIM35,8,27142404,27168836,-1,p21.2,protein_coding
ENSG00000135374,ELF5,11,34500340,34535352,-1,p13,protein_coding
ENSG00000117174,ZNHIT6,1,86115106,86174116,-1,p22.3,protein_coding
ENSG00000172650,AGAP5,10,75434033,75457639,-1,q22.2,protein_coding
ENSG00000182087,TMEM259,19,1009647,1021117,-1,p13.3,protein_coding
ENSG00000148572,NRBF2,10,64893050,64914783,1,q21.3,protein_coding
ENSG00000165115,KIF27,9,86451613,86536342,-1,q21.32,protein_coding
ENSG00000180964,TCEAL8,X,102507923,102510131,-1,q22.1,protein_coding
ENSG00000126217,MCF2L,13,113548692,113754053,1,q34,protein_coding
ENSG00000128513,POT1,7,124462440,124570037,-1,q31.33,protein_coding
ENSG00000221307,,12,8476927,8477027,1,p13.31,miRNA
ENSG00000242661,RPS3AP43,12,8511650,8512430,-1,p13.31,pseudogene
ENSG00000221104,,12,8519282,8519427,1,p13.31,miRNA
ENSG00000256136,,12,8559429,8559791,-1,p13.31,pseudogene
ENSG00000238152,OR7E140P,12,8567376,8568401,-1,p13.31,pseudogene
ENSG00000266218,,12,8579196,8579283,-1,p13.31,miRNA
ENSG00000214487,OR7E148P,12,8580236,8581206,-1,p13.31,pseudogene
ENSG00000163132,MSX1,4,4861393,4865663,1,p16.2,protein_coding
ENSG00000151468,CCDC3,10,12938627,13141652,-1,p13,protein_coding
ENSG00000120063,GNA13,17,63006833,63052957,-1,q24.1,protein_coding
ENSG00000166455,C16orf46,16,81087102,81110872,-1,q23.2,protein_coding
ENSG00000171681,ATF7IP,12,14518610,14651697,1,p13.1,protein_coding
ENSG00000022267,FHL1,X,135229559,135293518,1,q26.3,protein_coding
ENSG00000100147,CCDC134,22,42196683,42222303,1,q13.2,protein_coding
ENSG00000125999,BPIFB1,20,31861286,31897684,1,q11.21,protein_coding
ENSG00000131398,KCNC3,19,50815194,50836772,-1,q13.33,protein_coding
ENSG00000131080,EDA2R,X,65815479,65859108,-1,q12,protein_coding
ENSG00000165118,C9orf64,9,86553226,86571901,-1,q21.32,protein_coding
